word	pos	polarity	strength
mischief	NN	negative	1.0
mischievous		negative	1.0
mischievously		negative	1.0
misconception		negative	1.0
misconceptions	JJ	negative	1.0
misconceptions	NN	negative	1.0
miscreant	NN	negative	1.0
miscreants	NN	negative	1.0
misdirection	NN	negative	1.0
miser	NN	negative	1.0
miserly		negative	1.0
miserable	JJ	negative	1.0
miserableness	NN	negative	1.0
miserably		negative	1.0
miseries	NN	negative	1.0
misery		negative	1.0
misery	NN	negative	1.0
misfit	NN	negative	1.0
misfortune	NN	negative	1.0
misgiving	NN	negative	1.0
misgivings	NN	negative	1.0
misguidance	NN	negative	1.0
misguide	VB	negative	1.0
misguided	JJ	negative	1.0
mishandle	VB	negative	1.0
mishap	NN	negative	1.0
misinform	VB	negative	1.0
misinformed	JJ	negative	1.0
misinterpret	VB	negative	1.0
misjudge	VB	negative	1.0
misjudgment	NN	negative	1.0
mislead	NN	negative	1.0
mislead	VB	negative	1.0
misleading		negative	1.0
misleadingly		negative	1.0
mislike	VB	negative	1.0
mismanage	VB	negative	1.0
misread	VB	negative	1.0
misreading	JJ	negative	1.0
misreading	NN	negative	1.0
misrepresent	VB	negative	1.0
misrepresentation		negative	1.0
miss	VB	negative	0.5
misstatement	NN	negative	1.0
mistake	JJ	negative	1.0
mistake	NN	negative	1.0
mistaken	VB	negative	1.0
mistakenly	RB	negative	1.0
mistakes	JJ	negative	1.0
mistakes	NN	negative	1.0
mistrust	JJ	negative	1.0
mistrust	NN	negative	1.0
mistrustful		negative	1.0
mistrustfully		negative	1.0
misunderstand	VB	negative	1.0
misunderstood	VB	negative	1.0
misunderstanding	JJ	negative	1.0
misunderstanding	NN	negative	1.0
misunderstanding	VB	negative	1.0
misunderstandings	JJ	negative	1.0
misunderstandings	NN	negative	1.0
misuse	VB	negative	1.0
mm		neutral	1.0
moan	VB	negative	1.0
mock	JJ	negative	1.0
mock	VB	negative	1.0
mockeries	NN	negative	1.0
mockery	NN	negative	1.0
mocking	JJ	negative	1.0
mockingly		negative	1.0
moderate	JJ	positive	1.0
moderation	JJ	positive	1.0
moderation	NN	positive	1.0
modern	JJ	positive	0.5
modest	JJ	positive	0.5
modesty	NN	positive	0.5
molest	VB	negative	1.0
molestation	NN	negative	1.0
mollify	VB	positive	1.0
momentous	JJ	positive	1.0
monotonous	JJ	negative	1.0
monotony	NN	negative	1.0
monster	NN	negative	1.0
monstrosities	NN	negative	1.0
monstrosity	NN	negative	1.0
monstrous	JJ	negative	1.0
monstrously		negative	1.0
monumental	JJ	positive	1.0
monumentally	JJ	positive	1.0
moody	JJ	negative	1.0
moon	VB	negative	0.5
moot	JJ	negative	0.5
mope	VB	negative	0.5
moral	JJ	positive	1.0
moral	NN	positive	1.0
morality	NN	positive	1.0
moralize	VB	positive	1.0
morbid	JJ	negative	1.0
morbidly	JJ	negative	1.0
mordant	JJ	negative	1.0
mordantly	JJ	negative	1.0
moreover		neutral	1.0
moribund	JJ	negative	1.0
mortification	NN	negative	1.0
mortified	JJ	negative	1.0
mortify	VB	negative	1.0
mortifying	JJ	negative	1.0
mortifying		negative	1.0
most		neutral	0.5
mostly		neutral	0.5
motionless	JJ	negative	0.5
motivate	VB	positive	1.0
motivated	JJ	positive	1.0
motivation	JJ	positive	1.0
motivation	NN	positive	1.0
motive	JJ	neutral	0.5
motive	NN	neutral	0.5
motley	JJ	negative	1.0
mourn	VB	negative	1.0
mourner	NN	negative	1.0
mournful		negative	1.0
mournfully		negative	1.0
move	VB	neutral	0.5
moving	JJ	positive	1.0
much		neutral	0.5
muddle	VB	negative	0.5
muddy	JJ	negative	0.5
mudslinger	NN	negative	1.0
mudslinging	NN	negative	1.0
mulish	JJ	negative	1.0
multi-polarization	JJ	negative	1.0
multi-polarization	NN	negative	1.0
mum	JJ	neutral	1.0
mundane	JJ	negative	1.0
murder	NN	negative	0.5
murder	VB	negative	0.5
murderous	JJ	negative	0.5
murderously	RB	negative	0.5
murky	JJ	negative	0.5
muscle-flexing		negative	1.0
must		neutral	1.0
myriad	NN	positive	0.5
mysterious	JJ	negative	1.0
mysteriously	RB	negative	1.0
mystery	NN	negative	1.0
mystify	VB	negative	0.5
mistified	JJ	negative	0.5
myth	JJ	negative	1.0
myth	NN	negative	1.0
nag	VB	negative	1.0
nagging		negative	1.0
naive	JJ	negative	1.0
naively	RB	negative	1.0
nap	JJ	neutral	0.5
nap	NN	neutral	0.5
narrow	JJ	negative	0.5
narrower	JJ	negative	1.0
narrower	NN	negative	1.0
nascent	JJ	neutral	0.5
nastily		negative	1.0
nastiness	NN	negative	1.0
nasty	JJ	negative	1.0
nationalism	JJ	negative	1.0
nationalism	NN	negative	1.0
natural	JJ	positive	0.5
naturally	RB	positive	0.5
nature	JJ	neutral	0.5
nature	NN	neutral	0.5
naughty	JJ	negative	1.0
nauseate	VB	negative	0.5
nauseating	JJ	negative	1.0
nauseatingly	RB	negative	1.0
navigable	JJ	positive	0.5
neat	JJ	positive	0.5
neatly	RB	positive	0.5
nebulous	JJ	negative	1.0
nebulous	NN	negative	1.0
nebulously		negative	1.0
necessarily	JJ	positive	0.5
necessary	JJ	positive	0.5
need	JJ	negative	0.5
need	NN	negative	0.5
need	VB	neutral	1.0
needful	JJ	neutral	1.0
needful	NN	neutral	1.0
needfully		neutral	1.0
needless	JJ	negative	0.5
needlessly	RB	negative	0.5
needs	JJ	neutral	0.5
needs	NN	neutral	0.5
needy	JJ	negative	0.5
nefarious	JJ	negative	1.0
nefariously		negative	1.0
negate	VB	negative	0.5
negation	NN	negative	0.5
negative	JJ	negative	0.5
neglect	NN	negative	1.0
neglect	VB	negative	1.0
neglected	JJ	negative	1.0
negligent	JJ	negative	1.0
negligence	NN	negative	1.0
negligible	JJ	negative	0.5
nemesis	NN	negative	1.0
nettle	VB	negative	0.5
nettlesome	JJ	negative	1.0
nevertheless		neutral	1.0
nervous	JJ	negative	1.0
nervously	RB	negative	1.0
nervousness	NN	negative	1.0
neurotic	JJ	negative	1.0
neurotically	RB	negative	1.0
neutralize	VB	positive	0.5
nice	JJ	positive	1.0
nicely		positive	1.0
nifty	JJ	positive	1.0
niggle	VB	negative	0.5
nightmare	NN	negative	1.0
nightmarish	JJ	negative	1.0
nightmarishly	RB	negative	1.0
nimble	JJ	positive	1.0
nix	VB	negative	1.0
noble	JJ	positive	1.0
nobly	RB	positive	1.0
noisy	JJ	negative	0.5
non-confidence	JJ	negative	1.0
non-confidence	NN	negative	1.0
non-violence	NN	positive	0.5
non-violent	JJ	positive	0.5
nonexistent	JJ	negative	0.5
nonsense		negative	1.0
nonviolent	JJ	neutral	0.5
normal	JJ	positive	0.5
nosey	JJ	negative	1.0
notable	JJ	positive	1.0
notable	NN	positive	1.0
notably		positive	1.0
noteworthy	JJ	positive	1.0
noteworthy	NN	positive	1.0
noticeable	JJ	positive	0.5
notion	JJ	neutral	0.5
notion	NN	neutral	0.5
notorious	JJ	negative	1.0
notoriously	RB	negative	1.0
novel	JJ	positive	1.0
nourish	VB	positive	0.5
nourishing	JJ	positive	0.5
nourishment	NN	positive	0.5
nuance	JJ	neutral	1.0
nuance	NN	neutral	1.0
nuances	JJ	neutral	1.0
nuances	NN	neutral	1.0
nuisance	JJ	negative	1.0
nuisance	NN	negative	1.0
numb	VB	negative	0.5
nurture	VB	positive	1.0
nurturing	JJ	positive	1.0
nurturing	NN	positive	1.0
oasis	NN	positive	1.0
obedience	NN	positive	1.0
obedient	JJ	positive	1.0
obediently	RB	positive	1.0
obey	VB	positive	1.0
obese	JJ	negative	1.0
obese	NN	negative	1.0
object	VB	negative	1.0
objection	JJ	negative	1.0
objection	NN	negative	1.0
objectionable	JJ	negative	1.0
objections	JJ	negative	1.0
objections	NN	negative	1.0
objective	JJ	positive	0.5
objectively	RB	positive	0.5
obligation	JJ	neutral	0.5
obligation	NN	neutral	0.5
obliged		positive	1.0
oblique	JJ	negative	0.5
obliterate	VB	negative	1.0
obliterated	JJ	negative	1.0
oblivious	JJ	negative	1.0
oblivious	NN	negative	1.0
obnoxious	JJ	negative	1.0
obnoxiously		negative	1.0
obscene	JJ	negative	1.0
obscenely		negative	1.0
obscenity	NN	negative	1.0
obscure	JJ	negative	0.5
obscure	VB	negative	1.0
obscurity		negative	1.0
obsess	VB	negative	1.0
obsession	NN	negative	1.0
obsessions	NN	negative	1.0
obsessive	JJ	negative	1.0
obsessively		negative	1.0
obsessiveness	NN	negative	1.0
obsolete	JJ	negative	0.5
obstacle	JJ	negative	1.0
obstacle	NN	negative	1.0
obstinate	JJ	negative	1.0
obstinately		negative	1.0
obstruct	VB	negative	0.5
obstruction	NN	negative	0.5
obtrusive	JJ	negative	1.0
obtuse	JJ	negative	1.0
obviate	VB	positive	1.0
obvious	JJ	neutral	0.5
obvious		neutral	0.5
obvious	NN	neutral	0.5
obviously		negative	1.0
odd	JJ	negative	0.5
odd		negative	0.5
odder		negative	1.0
oddest		negative	1.0
oddities	JJ	negative	1.0
oddities	NN	negative	1.0
oddity	NN	negative	1.0
oddly		negative	1.0
offbeat	JJ	positive	1.0
offence	JJ	negative	0.5
offence	NN	negative	0.5
offend	JJ	negative	1.0
offend	VB	negative	1.0
offending		negative	1.0
offenses	JJ	negative	1.0
offenses	NN	negative	1.0
offensive	JJ	negative	0.5
offensive		negative	0.5
offensive	NN	negative	0.5
offensively		negative	1.0
offensiveness	NN	negative	1.0
officious	JJ	negative	1.0
offset	VB	positive	0.5
oh		neutral	1.0
okay	JJ	positive	0.5
okay		positive	1.0
olympic	JJ	neutral	0.5
ominous	JJ	negative	1.0
ominously		negative	1.0
omission	NN	negative	0.5
omit	VB	negative	0.5
one-side	JJ	negative	1.0
one-sided		negative	1.0
onerous	JJ	negative	1.0
onerously		negative	1.0
onslaught	JJ	negative	0.5
onslaught	NN	negative	0.5
onward	JJ	positive	0.5
onward	NN	positive	0.5
open	JJ	positive	0.5
openly	JJ	positive	0.5
open-ended	JJ	neutral	0.5
openness	JJ	positive	0.5
openness	NN	positive	0.5
opinion	JJ	neutral	1.0
opinion	NN	neutral	1.0
opinionated	JJ	negative	1.0
opinions	JJ	neutral	1.0
opinions	NN	neutral	1.0
opponent	NN	negative	1.0
opportune	JJ	positive	1.0
opportunity	NN	positive	1.0
opportunistic	JJ	negative	0.5
oppose	VB	negative	1.0
opposition	JJ	negative	1.0
opposition	NN	negative	1.0
oppositions	JJ	negative	1.0
oppositions	NN	negative	1.0
oppress	VB	negative	1.0
oppression	JJ	negative	1.0
oppression	NN	negative	1.0
oppressive	JJ	negative	1.0
oppressively		negative	1.0
oppressiveness	NN	negative	1.0
oppressors	JJ	negative	1.0
oppressors	NN	negative	1.0
optimal	JJ	positive	1.0
optimism	NN	positive	1.0
optimistic	JJ	positive	0.5
opulent	JJ	positive	1.0
ordeal	NN	negative	1.0
orderly	JJ	positive	0.5
original	JJ	positive	0.5
originality	NN	positive	0.5
orphan	NN	negative	0.5
orthodoxy	NN	neutral	1.0
ostracize	VB	negative	1.0
ought		neutral	1.0
outbreak	NN	negative	0.5
outburst	JJ	negative	1.0
outburst	NN	negative	1.0
outbursts	JJ	negative	1.0
outbursts	NN	negative	1.0
outcast	NN	negative	1.0
outcry	NN	negative	1.0
outdated	JJ	negative	0.5
outdo	VB	positive	1.0
outgoing	JJ	positive	0.5
outlaw	NN	negative	1.0
outlook	JJ	neutral	0.5
outlook	NN	neutral	0.5
outmoded	JJ	negative	0.5
outrage	NN	negative	1.0
outrage	VB	negative	1.0
outraged	JJ	negative	1.0
outrageous	JJ	negative	1.0
outrageous		negative	1.0
outrageously		negative	1.0
outrageousness	NN	negative	1.0
outrages	NN	negative	1.0
outright	JJ	neutral	1.0
outshine	VB	positive	1.0
outsider	NN	negative	0.5
outsmart	VB	positive	1.0
outspoken	JJ	neutral	0.5
outspoken	NN	neutral	0.5
outstanding	JJ	positive	1.0
outstandingly		positive	1.0
outstrip	VB	positive	1.0
outwit	VB	positive	1.0
ovation	JJ	positive	1.0
ovation	NN	positive	1.0
over-acted		negative	1.0
over-valuation	JJ	negative	0.5
over-valuation	NN	negative	0.5
overachiever	NN	positive	1.0
overact		negative	1.0
overact	VB	negative	1.0
overacted		negative	1.0
overawe	VB	negative	0.5
overbalance	VB	negative	0.5
overbalanced	JJ	negative	0.5
overbearing	JJ	negative	1.0
overbearingly	RB	negative	1.0
overblown	JJ	negative	1.0
overcome	VB	negative	1.0
overdo	VB	negative	1.0
overdone		negative	1.0
overdue	JJ	negative	1.0
overemphasize	VB	negative	1.0
overjoyed	JJ	positive	1.0
overkill	NN	negative	1.0
overlook	VB	negative	1.0
overplay	VB	negative	1.0
overpower	VB	negative	0.5
overreach	VB	negative	0.5
overrun	VB	negative	0.5
overshadow	VB	negative	0.5
oversight	NN	negative	0.5
oversimplification	NN	negative	0.5
oversimplified	JJ	negative	0.5
oversimplify	VB	negative	0.5
oversized	JJ	negative	0.5
overstate		negative	1.0
overstatement	JJ	negative	1.0
overstatement	NN	negative	1.0
overstatements		negative	1.0
overt	JJ	neutral	0.5
overtaxed	JJ	negative	0.5
overthrow	VB	negative	0.5
overturn	VB	negative	0.5
overture	JJ	positive	1.0
overture	NN	positive	1.0
overtures	JJ	neutral	0.5
overtures	NN	neutral	0.5
overwhelm	VB	negative	0.5
overwhelming	JJ	negative	1.0
overwhelmingly		negative	1.0
overworked	JJ	negative	1.0
overzealous	JJ	negative	1.0
overzealously	RB	negative	1.0
pacifist	NN	positive	1.0
pacifists	JJ	positive	1.0
pacifists	NN	positive	1.0
pacify	VB	neutral	0.5
pain	JJ	negative	1.0
pain	NN	negative	1.0
pain	VB	negative	0.5
painful	JJ	negative	0.5
painfully	RB	negative	0.5
painless	JJ	positive	0.5
painlessly	RB	positive	0.5
pains	JJ	negative	1.0
pains	NN	negative	1.0
painstaking	JJ	positive	1.0
painstakingly	RB	positive	1.0
palatable	JJ	positive	1.0
palatial	JJ	positive	1.0
pale	JJ	negative	0.5
pale	NN	negative	0.5
palliate	VB	positive	1.0
paltry	JJ	negative	1.0
pamper	VB	positive	0.5
pan	VB	negative	0.5
pandemonium	NN	negative	1.0
panic	NN	negative	1.0
panic	VB	negative	1.0
panicky	JJ	negative	1.0
paradise	NN	positive	1.0
paradoxical	JJ	negative	1.0
paradoxically	RB	negative	1.0
paralize	VB	negative	0.5
paralyzed	JJ	negative	0.5
paramount	JJ	positive	1.0
paranoia	NN	negative	1.0
paranoid	JJ	negative	1.0
parasite	NN	negative	0.5
pardon	VB	positive	1.0
pariah	NN	negative	1.0
parody	VB	negative	1.0
partiality	JJ	negative	1.0
partiality	NN	negative	1.0
particular	JJ	neutral	0.5
particularly	RB	neutral	0.5
partisan	JJ	negative	1.0
partisan	NN	negative	1.0
partisans	JJ	negative	1.0
partisans	NN	negative	1.0
passe	JJ	negative	1.0
passion	NN	positive	1.0
passionate	JJ	positive	1.0
passionately		positive	1.0
passive	JJ	negative	0.5
passive	NN	negative	1.0
passiveness	JJ	negative	1.0
passiveness	NN	negative	1.0
pathetic	JJ	negative	1.0
pathetically		negative	1.0
patience	NN	positive	1.0
patient	JJ	positive	0.5
patient	JJ	positive	0.5
patient	NN	positive	0.5
patiently	RB	positive	1.0
patriot	NN	positive	1.0
patriotic	JJ	positive	1.0
patronize	VB	negative	1.0
paucity	JJ	negative	1.0
paucity	NN	negative	1.0
pauper	NN	negative	1.0
paupers	JJ	negative	1.0
paupers	NN	negative	1.0
payback	JJ	negative	1.0
payback	NN	negative	1.0
peace	JJ	positive	0.5
peace	NN	positive	0.5
peaceable	JJ	positive	1.0
peaceful	JJ	positive	0.5
peaceful	NN	positive	0.5
peacefully	RB	positive	0.5
peacekeepers	JJ	positive	0.5
peacekeepers	NN	positive	0.5
peculiar		negative	1.0
peculiarly		negative	1.0
pedantic	JJ	negative	1.0
pedestrian	JJ	negative	0.5
peerless	JJ	positive	1.0
peeve	VB	negative	1.0
peeved	JJ	negative	1.0
peevish	JJ	negative	1.0
peevishly	RB	negative	1.0
penalize	VB	negative	1.0
penalty	JJ	negative	0.5
penalty	NN	negative	0.5
penetrating	JJ	positive	1.0
penitent	JJ	positive	1.0
perceptions	JJ	neutral	1.0
perceptions	NN	neutral	1.0
perceptive	JJ	positive	1.0
perfect	JJ	positive	1.0
perfect		positive	1.0
perfect	VB	positive	1.0
perfection	NN	positive	1.0
perfectly		positive	1.0
perfidious	JJ	negative	1.0
perfidity	NN	negative	1.0
perfunctory	JJ	negative	1.0
perfunctory	NN	negative	1.0
perhaps		neutral	1.0
peril	NN	negative	1.0
perilous	JJ	negative	0.5
perilously	RB	negative	0.5
peripheral	JJ	negative	0.5
perish	VB	negative	1.0
permissible	JJ	positive	0.5
pernicious	JJ	negative	1.0
perplex	VB	negative	1.0
perplexed	JJ	negative	1.0
perplexing		negative	1.0
perplexity	NN	negative	1.0
persecute	VB	negative	1.0
persecution	JJ	negative	1.0
persecution	NN	negative	1.0
perseverance	NN	positive	1.0
persevere	VB	positive	1.0
persistence	JJ	neutral	0.5
persistence	NN	neutral	0.5
persistent	JJ	positive	0.5
persistent	NN	positive	0.5
personages	JJ	positive	0.5
personages	NN	positive	0.5
personality	JJ	positive	1.0
personality	NN	positive	1.0
perspective	JJ	neutral	0.5
perspective	NN	neutral	0.5
perspicuous	JJ	positive	1.0
perspicuously	RB	positive	1.0
persuade	VB	positive	1.0
persuasive	JJ	positive	1.0
persuasive	NN	positive	1.0
persuasively	RB	positive	1.0
pertinacious	JJ	negative	1.0
pertinaciously	RB	negative	1.0
pertinacity	NN	negative	1.0
pertinent	JJ	positive	0.5
perturb	VB	negative	1.0
perturbed	JJ	negative	1.0
pervasive	JJ	neutral	1.0
pervasive	NN	neutral	1.0
perverse	JJ	negative	1.0
perversely		negative	1.0
perversion	NN	negative	1.0
perversity	NN	negative	1.0
pervert	VB	negative	1.0
perverted		negative	1.0
pessimism	NN	negative	1.0
pessimistic	JJ	negative	1.0
pessimistically		negative	1.0
pest	NN	negative	1.0
pestilent	JJ	negative	1.0
petrify	VB	negative	1.0
petrified	JJ	negative	1.0
pettifog	VB	negative	1.0
petty	JJ	negative	1.0
phenomenal	JJ	positive	1.0
phenomenally		positive	1.0
philosophize	VB	neutral	1.0
phobia	NN	negative	1.0
phobic	JJ	negative	1.0
phony	JJ	negative	1.0
picky	JJ	negative	1.0
picturesque	JJ	positive	1.0
piety	NN	positive	0.5
pillage	VB	negative	1.0
pillar	JJ	positive	1.0
pillar	NN	positive	1.0
pillory	VB	negative	1.0
pinch	NN	negative	0.5
pinch	VB	negative	0.5
pine	VB	negative	1.0
pinnacle	NN	positive	1.0
pious	JJ	positive	1.0
pique	VB	negative	0.5
pithy	JJ	positive	1.0
pithy	NN	positive	1.0
pitiable	JJ	negative	1.0
pitiful	JJ	negative	1.0
pitifully	JJ	negative	1.0
pitiless	JJ	negative	1.0
pitilessly	RB	negative	1.0
pittance	NN	negative	1.0
pity	NN	negative	1.0
pity	VB	negative	1.0
pivotal	JJ	neutral	0.5
placate	VB	positive	1.0
placid	JJ	positive	0.5
plagiarize	VB	negative	1.0
plague	JJ	negative	1.0
plague	NN	negative	1.0
plague	VB	negative	0.5
plain	JJ	positive	0.5
plainly		positive	1.0
plausibility	NN	positive	1.0
plausible	JJ	positive	1.0
player	JJ	neutral	0.5
player	NN	neutral	0.5
playful	JJ	positive	1.0
playfully	RB	positive	1.0
plaything	JJ	negative	1.0
plaything	NN	negative	1.0
plead	VB	both	1.0
pleading	JJ	both	1.0
pleadingly		both	1.0
plea	NN	negative	0.5
pleas	JJ	negative	1.0
pleas	NN	negative	1.0
pleasant	JJ	positive	0.5
pleasantly	JJ	positive	0.5
please	VB	positive	1.0
pleased	JJ	positive	1.0
pleasing		positive	1.0
pleasingly		positive	1.0
pleasurable		positive	1.0
pleasurably		positive	1.0
pleasure	JJ	positive	1.0
pleasure	NN	positive	1.0
plebeian	JJ	negative	1.0
pledge	NN	positive	1.0
pledge	VB	positive	1.0
pledges	JJ	positive	1.0
pledges	NN	positive	1.0
plenary	JJ	neutral	0.5
plentiful	JJ	positive	0.5
plenty		positive	1.0
plight	NN	negative	1.0
plot	VB	negative	1.0
plotters	JJ	negative	1.0
plotters	NN	negative	1.0
ploy	JJ	negative	1.0
ploy	NN	negative	1.0
plunder	VB	negative	1.0
plunderer		negative	1.0
plush	JJ	positive	1.0
poetic	JJ	positive	1.0
poeticize	VB	positive	1.0
poignant	JJ	positive	1.0
point	JJ	neutral	0.5
point	NN	neutral	0.5
pointless	JJ	negative	0.5
pointlessly	RB	negative	0.5
poise	NN	positive	1.0
poised	JJ	positive	1.0
poison	JJ	negative	1.0
poison	NN	negative	1.0
poisonous	JJ	negative	0.5
poisonously	JJ	negative	0.5
polarisation	JJ	negative	1.0
polarisation	NN	negative	1.0
polemize	VB	negative	1.0
polished	JJ	positive	0.5
polite	JJ	positive	0.5
politeness	NN	positive	0.5
pollute	VB	negative	0.5
polluter	JJ	negative	1.0
polluter	NN	negative	1.0
polluters	JJ	negative	1.0
polluters	NN	negative	1.0
polution	NN	negative	0.5
pompous	JJ	negative	1.0
ponder	VB	neutral	1.0
poor	JJ	negative	0.5
poorly	RB	negative	1.0
popular	JJ	positive	0.5
popular	NN	positive	0.5
popularity	JJ	positive	0.5
popularity	NN	positive	0.5
portable	JJ	positive	0.5
posh	JJ	positive	1.0
position	JJ	neutral	0.5
position	NN	neutral	0.5
positive	JJ	positive	0.5
positiveness	NN	positive	1.0
positively	RB	positive	1.0
possibility	JJ	neutral	0.5
possibility	NN	neutral	0.5
possible		neutral	0.5
possibly		neutral	0.5
posterity	NN	positive	0.5
posture	JJ	neutral	0.5
posture	NN	neutral	0.5
posturing	JJ	negative	1.0
posturing	NN	negative	1.0
potent	JJ	positive	1.0
potential	JJ	positive	0.5
potential	NN	positive	0.5
pout	VB	negative	1.0
poverty	NN	negative	1.0
power	JJ	neutral	0.5
power	NN	neutral	0.5
powerful	JJ	positive	0.5
powerfully	RB	positive	0.5
powerless	JJ	negative	0.5
practicable	JJ	positive	0.5
practical	JJ	positive	0.5
practically		neutral	0.5
pragmatic	JJ	positive	1.0
praise	NN	positive	1.0
praise	VB	positive	1.0
praiseworthy	JJ	positive	1.0
praising	JJ	positive	1.0
praising	NN	positive	1.0
prate	VB	negative	1.0
pratfall	NN	negative	1.0
prattle	VB	negative	1.0
pray	VB	neutral	1.0
pre-eminent	JJ	positive	0.5
preach	VB	positive	1.0
preaching	JJ	positive	1.0
preaching	NN	positive	1.0
precarious	JJ	negative	0.5
precariously	RB	negative	0.5
precaution	NN	positive	1.0
precautions	NN	positive	1.0
precedent	NN	positive	0.5
precious	JJ	positive	1.0
precious	RB	neutral	1.0
precious	NN	positive	1.0
precipitate	VB	negative	1.0
precipitous	JJ	negative	1.0
precise	JJ	positive	0.5
precisely	RB	positive	0.5
precision	NN	positive	0.5
predatory	JJ	negative	0.5
predicament	NN	negative	1.0
predictable	JJ	neutral	0.5
predictablely	RB	neutral	0.5
predominant	JJ	neutral	0.5
preeminent	JJ	positive	0.5
preemptive	JJ	positive	0.5
prefer	VB	positive	1.0
preferable	JJ	positive	1.0
preferable		positive	1.0
preferably		positive	1.0
preference	NN	positive	1.0
preferences	JJ	positive	1.0
preferences	NN	positive	1.0
prejudge	VB	negative	1.0
prejudice	JJ	negative	1.0
prejudice	NN	negative	1.0
prejudicial	JJ	negative	1.0
premeditated	JJ	negative	1.0
premier	JJ	positive	0.5
premium	JJ	positive	0.5
preoccupy	VB	negative	0.5
prepared	JJ	positive	0.5
preponderance	JJ	positive	1.0
preponderance	NN	positive	1.0
preposterous	JJ	negative	1.0
